party,total_allocation,iusaf_share,tsac_share,sosac_share,component_iusaf_amt,component_tsac_amt,component_sosac_amt,is_sids,is_ldc,un_band
Zambia,7.198539225221759,0.007388462631429384,0.009503827480446567,0.0,7.055981813015061,0.14255741220669851,0.0,False,True,Band 2: 0.001% - 0.01%
Zimbabwe,7.130166742745299,0.007388462631429384,0.004945661982015839,0.0,7.055981813015061,0.07418492973023759,0.0,False,False,Band 2: 0.001% - 0.01%
Angola,7.295057299365551,0.007388462631429384,0.01593836575669936,0.0,7.055981813015061,0.23907548635049036,0.0,False,True,Band 2: 0.001% - 0.01%
Cameroon,6.061096164034916,0.006251776072747941,0.006043334304042154,0.0,5.9704461494742835,0.09065001456063232,0.0,False,False,Band 3: 0.01% - 0.1%
Central African Republic,8.260984266069457,0.008525149190110827,0.00796445263424125,0.0,8.141517476555839,0.11946678951361875,0.0,False,True,Band 1: <= 0.001%
Chad,7.297454382528607,0.007388462631429384,0.01609817130090305,0.0,7.055981813015061,0.24147256951354576,0.0,False,True,Band 2: 0.001% - 0.01%
Congo,7.121470125029734,0.007388462631429384,0.004365887467644847,0.0,7.055981813015061,0.06548831201467271,0.0,False,False,Band 2: 0.001% - 0.01%
Democratic Republic of the Congo,7.490726403799435,0.007388462631429384,0.028982972718958274,0.0,7.055981813015061,0.4347445907843741,0.0,False,True,Band 2: 0.001% - 0.01%
Equatorial Guinea,7.061360867632957,0.007388462631429384,0.00035860364119308336,0.0,7.055981813015061,0.00537905461789625,0.0,False,False,Band 2: 0.001% - 0.01%
Gabon,6.019858662964242,0.006251776072747941,0.0032941675659972115,0.0,5.9704461494742835,0.04941251348995817,0.0,False,False,Band 3: 0.01% - 0.1%
Botswana,6.079126064754154,0.006251776072747941,0.007245327685324639,0.0,5.9704461494742835,0.10867991527986959,0.0,False,False,Band 3: 0.01% - 0.1%
Eswatini,7.059280199447425,0.007388462631429384,0.00021989242882427927,0.0,7.055981813015061,0.0032983864323641887,0.0,False,False,Band 2: 0.001% - 0.01%
Lesotho,8.147339512142269,0.008525149190110827,0.00038813570576192553,0.0,8.141517476555839,0.0058220355864288835,0.0,False,True,Band 1: <= 0.001%
Namibia,7.213861380800009,0.007388462631429384,0.010525304518996562,0.0,7.055981813015061,0.15787956778494844,0.0,False,False,Band 2: 0.001% - 0.01%
South Africa,5.388924610960365,0.005399261153736857,0.015508680609444473,0.0,5.156294401818698,0.2326302091416671,0.0,False,False,Band 4: 0.1% - 1.0%
Benin,7.0776054208123504,0.007388462631429384,0.0014415738531526588,0.0,7.055981813015061,0.021623607797289883,0.0,False,True,Band 2: 0.001% - 0.01%
Burkina Faso,7.108449169288017,0.007388462631429384,0.003497823751530396,0.0,7.055981813015061,0.05246735627295594,0.0,False,True,Band 2: 0.001% - 0.01%
Cabo Verde,8.911521065398377,0.008525149190110827,5.152130745127009e-05,0.02564102564102564,8.141517476555839,0.0007728196117690513,0.7692307692307692,True,False,Band 1: <= 0.001%
Côte d’Ivoire,6.031427945142411,0.006251776072747941,0.004065453044541908,0.0,5.9704461494742835,0.060981795668128606,0.0,False,False,Band 3: 0.01% - 0.1%
Gambia,8.14345815508465,0.008525149190110827,0.0001293785685873085,0.0,8.141517476555839,0.0019406785288096275,0.0,False,True,Band 1: <= 0.001%
Ghana,6.014079391341442,0.006251776072747941,0.00290888279114388,0.0,5.9704461494742835,0.04363324186715819,0.0,False,False,Band 3: 0.01% - 0.1%
Guinea,7.103102715001138,0.007388462631429384,0.0031413934657384826,0.0,7.055981813015061,0.047120901986077234,0.0,False,True,Band 2: 0.001% - 0.01%
Guinea-Bissau,8.916140724070216,0.008525149190110827,0.00035949855224062403,0.02564102564102564,8.141517476555839,0.00539247828360936,0.7692307692307692,True,True,Band 1: <= 0.001%
Liberia,8.159988440577079,0.008525149190110827,0.0012313976014159639,0.0,8.141517476555839,0.018470964021239458,0.0,False,True,Band 1: <= 0.001%
Mali,7.2899735653933435,0.007388462631429384,0.01559945015855217,0.0,7.055981813015061,0.23399175237828254,0.0,False,True,Band 2: 0.001% - 0.01%
Mauritania,7.253635702307954,0.007388462631429384,0.013176925952859572,0.0,7.055981813015061,0.19765388929289354,0.0,False,True,Band 2: 0.001% - 0.01%
Niger,7.29889263242644,0.007388462631429384,0.016194054627425264,0.0,7.055981813015061,0.24291081941137896,0.0,False,True,Band 2: 0.001% - 0.01%
Nigeria,5.330949716411974,0.005399261153736857,0.011643687639551677,0.0,5.156294401818698,0.17465531459327513,0.0,False,False,Band 4: 0.1% - 1.0%
Senegal,7.092902646725705,0.007388462631429384,0.002461388914042935,0.0,7.055981813015061,0.03692083371064402,0.0,False,True,Band 2: 0.001% - 0.01%
Sierra Leone,8.155359193572586,0.008525149190110827,0.0009227811344497952,0.0,8.141517476555839,0.013841717016746927,0.0,False,True,Band 1: <= 0.001%
Togo,7.066412001274148,0.007388462631429384,0.0006953458839391017,0.0,7.055981813015061,0.010430188259086526,0.0,False,True,Band 2: 0.001% - 0.01%
Antigua and Barbuda,7.82529695957317,0.007388462631429384,5.625155155969935e-06,0.02564102564102564,7.055981813015061,8.437732733954903e-05,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Barbados,7.825295041906639,0.007388462631429384,5.497310720606982e-06,0.02564102564102564,7.055981813015061,8.245966080910473e-05,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Cuba,5.94543054963548,0.005399261153736857,0.0013270252390674528,0.02564102564102564,5.156294401818698,0.01990537858601179,0.7692307692307692,True,False,Band 4: 0.1% - 1.0%
Dominica,8.910892070776391,0.008525149190110827,9.58833265222148e-06,0.02564102564102564,8.141517476555839,0.0001438249897833222,0.7692307692307692,True,False,Band 1: <= 0.001%
Dominican Republic,6.748919691683821,0.006251776072747941,0.0006161848652512319,0.02564102564102564,5.9704461494742835,0.009242772978768476,0.7692307692307692,True,False,Band 3: 0.01% - 0.1%
Grenada,8.910813446448643,0.008525149190110827,4.346710802340404e-06,0.02564102564102564,8.141517476555839,6.520066203510604e-05,0.7692307692307692,True,False,Band 1: <= 0.001%
Haiti,7.830497671203734,0.007388462631429384,0.00035233926386029864,0.02564102564102564,7.055981813015061,0.00528508895790448,0.7692307692307692,True,True,Band 2: 0.001% - 0.01%
Jamaica,7.8272894150983,0.007388462631429384,0.00013845552349807817,0.02564102564102564,7.055981813015061,0.0020768328524711725,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Saint Kitts and Nevis,8.910798105116399,0.008525149190110827,3.32395531943678e-06,0.02564102564102564,8.141517476555839,4.985932979155169e-05,0.7692307692307692,True,False,Band 1: <= 0.001%
Trinidad and Tobago,6.7406606816351715,0.006251776072747941,6.558419534119492e-05,0.02564102564102564,5.9704461494742835,0.0009837629301179237,0.7692307692307692,True,False,Band 3: 0.01% - 0.1%
Belize,8.915122443142552,0.008525149190110827,0.0002916131570628959,0.02564102564102564,8.141517476555839,0.004374197355943439,0.7692307692307692,True,False,Band 1: <= 0.001%
El Salvador,5.974419554525364,0.006251776072747941,0.00026489367007203875,0.0,5.9704461494742835,0.003973405051080582,0.0,False,False,Band 3: 0.01% - 0.1%
Guatemala,5.990995864014525,0.006251776072747941,0.001369980969349405,0.0,5.9704461494742835,0.020549714540241074,0.0,False,False,Band 3: 0.01% - 0.1%
Honduras,7.077438583824201,0.007388462631429384,0.0014304513872760818,0.0,7.055981813015061,0.021456770809141223,0.0,False,False,Band 2: 0.001% - 0.01%
Mexico,4.443543523463639,0.004262574595055414,0.02485231901238126,0.0,4.070758738277919,0.3727847851857189,0.0,False,False,Band 5: 1.0% - 10.0%
Nicaragua,7.0790590120424275,0.007388462631429384,0.001538479935157777,0.0,7.055981813015061,0.023077199027366657,0.0,False,False,Band 2: 0.001% - 0.01%
Argentina,5.681100283538858,0.005399261153736857,0.034987058781344005,0.0,5.156294401818698,0.5248058817201601,0.0,False,False,Band 4: 0.1% - 1.0%
Brazil,5.673571271754689,0.004262574595055414,0.10685416889845126,0.0,4.070758738277919,1.6028125334767687,0.0,False,False,Band 5: 1.0% - 10.0%
Colombia,5.369059503371494,0.005399261153736857,0.014184340103519643,0.0,5.156294401818698,0.21276510155279463,0.0,False,False,Band 4: 0.1% - 1.0%
Ecuador,6.018073315424399,0.006251776072747941,0.0031751443966743023,0.0,5.9704461494742835,0.047627165950114535,0.0,False,False,Band 3: 0.01% - 0.1%
Guyana,6.780166529828854,0.006251776072747941,0.002699307408253391,0.02564102564102564,5.9704461494742835,0.04048961112380086,0.7692307692307692,True,False,Band 3: 0.01% - 0.1%
Paraguay,6.0463880510327135,0.006251776072747941,0.005062793437228683,0.0,5.9704461494742835,0.07594190155843024,0.0,False,False,Band 3: 0.01% - 0.1%
Peru,5.401755717715569,0.005399261153736857,0.016364087726457994,0.0,5.156294401818698,0.2454613158968699,0.0,False,False,Band 4: 0.1% - 1.0%
Suriname,7.85599258940369,0.007388462631429384,0.0020520004771907075,0.02564102564102564,7.055981813015061,0.030780007157860615,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Kazakhstan,5.6740068350427455,0.005399261153736857,0.03451416221493644,0.0,5.156294401818698,0.5177124332240465,0.0,False,False,Band 4: 0.1% - 1.0%
Kyrgyzstan,7.092762657068983,0.007388462631429384,0.0024520562702614397,0.0,7.055981813015061,0.036780844053921596,0.0,False,False,Band 2: 0.001% - 0.01%
Tajikistan,7.082597106791097,0.007388462631429384,0.0017743529184024256,0.0,7.055981813015061,0.026615293776036383,0.0,False,False,Band 2: 0.001% - 0.01%
Turkmenistan,6.060563052739453,0.006251776072747941,0.006007793551011253,0.0,5.9704461494742835,0.0901169032651688,0.0,False,False,Band 3: 0.01% - 0.1%
Uzbekistan,6.054948125138312,0.006251776072747941,0.005633465044268527,0.0,5.9704461494742835,0.08450197566402791,0.0,False,False,Band 3: 0.01% - 0.1%
China,3.971416936859802,0.0022733731173628876,0.12002304065188296,0.0,2.171071327081558,1.8003456097782444,0.0,False,False,Band 6: > 10.0%
Mongolia,7.354850100746741,0.007388462631429384,0.01992455251544532,0.0,7.055981813015061,0.2988682877316798,0.0,False,False,Band 2: 0.001% - 0.01%
Cambodia,7.089832462610463,0.007388462631429384,0.0022567099730268474,0.0,7.055981813015061,0.03385064959540271,0.0,False,True,Band 2: 0.001% - 0.01%
Indonesia,5.519223430001526,0.005399261153736857,0.024195268545521825,0.0,5.156294401818698,0.36292902818282735,0.0,False,False,Band 4: 0.1% - 1.0%
Malaysia,5.219299335676445,0.005399261153736857,0.004200328923849823,0.0,5.156294401818698,0.06300493385774734,0.0,False,False,Band 4: 0.1% - 1.0%
Myanmar,7.181142154457569,0.007388462631429384,0.008344022762833858,0.0,7.055981813015061,0.12516034144250787,0.0,False,True,Band 2: 0.001% - 0.01%
Philippines,5.213473464756956,0.005399261153736857,0.0038119375292171714,0.0,5.156294401818698,0.057179062938257565,0.0,False,False,Band 4: 0.1% - 1.0%
Singapore,5.925662859506354,0.005399261153736857,9.17923045906003e-06,0.02564102564102564,5.156294401818698,0.00013768845688590044,0.7692307692307692,True,False,Band 4: 0.1% - 1.0%
Thailand,5.254266067192567,0.005399261153736857,0.006531444358257909,0.0,5.156294401818698,0.09797166537386863,0.0,False,False,Band 4: 0.1% - 1.0%
Timor-Leste,8.913599815917378,0.008525149190110827,0.0001901046753847112,0.02564102564102564,8.141517476555839,0.002851570130770668,0.7692307692307692,True,True,Band 1: <= 0.001%
Afghanistan,7.1810577771302295,0.007388462631429384,0.008338397607677888,0.0,7.055981813015061,0.1250759641151683,0.0,False,True,Band 2: 0.001% - 0.01%
Bangladesh,7.080907642577776,0.007388462631429384,0.0016617219708476639,0.0,7.055981813015061,0.024925829562714958,0.0,False,True,Band 2: 0.001% - 0.01%
Bhutan,8.148831456702954,0.008525149190110827,0.000487598676474303,0.0,8.141517476555839,0.007313980147114545,0.0,False,False,Band 1: <= 0.001%
India,4.640917433443087,0.004262574595055414,0.03801057967767784,0.0,4.070758738277919,0.5701586951651676,0.0,False,False,Band 5: 1.0% - 10.0%
Iran (Islamic Republic of),5.467435796383285,0.005399261153736857,0.020742759637639135,0.0,5.156294401818698,0.31114139456458706,0.0,False,False,Band 4: 0.1% - 1.0%
Maldives,7.825269728708436,0.007388462631429384,3.8097641738160014e-06,0.02564102564102564,7.055981813015061,5.7146462607240016e-05,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Nepal,7.083471562728979,0.007388462631429384,0.0018326499809279322,0.0,7.055981813015061,0.02748974971391898,0.0,False,True,Band 2: 0.001% - 0.01%
Pakistan,5.304123479317588,0.005399261153736857,0.009855271833259327,0.0,5.156294401818698,0.14782907749888988,0.0,False,False,Band 4: 0.1% - 1.0%
Sri Lanka,5.982308834631612,0.006251776072747941,0.0007908456771552277,0.0,5.9704461494742835,0.011862685157328415,0.0,False,False,Band 3: 0.01% - 0.1%
Armenia,7.061389525241588,0.007388462631429384,0.0003605141484351473,0.0,7.055981813015061,0.00540771222652721,0.0,False,False,Band 2: 0.001% - 0.01%
Azerbaijan,5.986295663348406,0.006251776072747941,0.001056634258274807,0.0,5.9704461494742835,0.015849513874122104,0.0,False,False,Band 3: 0.01% - 0.1%
Georgia,7.069307677735118,0.007388462631429384,0.0008883909813371608,0.0,7.055981813015061,0.013325864720057413,0.0,False,False,Band 2: 0.001% - 0.01%
Iraq,5.239546058904877,0.005399261153736857,0.005550110472411882,0.0,5.156294401818698,0.08325165708617822,0.0,False,False,Band 4: 0.1% - 1.0%
Jordan,5.987473877664711,0.006251776072747941,0.0011351818793618055,0.0,5.9704461494742835,0.017027728190427083,0.0,False,False,Band 3: 0.01% - 0.1%
Lebanon,5.972407922334928,0.006251776072747941,0.00013078485737630098,0.0,5.9704461494742835,0.001961772860644515,0.0,False,False,Band 3: 0.01% - 0.1%
Syrian Arab Republic,7.091195923513609,0.007388462631429384,0.002347607366569907,0.0,7.055981813015061,0.035214110498548605,0.0,False,False,Band 2: 0.001% - 0.01%
Türkiye,5.303883771001283,0.005399261153736857,0.009839291278838957,0.0,5.156294401818698,0.14758936918258433,0.0,False,False,Band 4: 0.1% - 1.0%
Belarus,6.009371520009201,0.006251776072747941,0.00259502470232783,0.0,5.9704461494742835,0.03892537053491745,0.0,False,False,Band 3: 0.01% - 0.1%
Republic of Moldova,7.062296688899814,0.007388462631429384,0.00042099172565020443,0.0,7.055981813015061,0.006314875884753066,0.0,False,False,Band 2: 0.001% - 0.01%
Ukraine,6.081555748248226,0.006251776072747941,0.0074073065849295005,0.0,5.9704461494742835,0.1111095987739425,0.0,False,False,Band 3: 0.01% - 0.1%
Albania,7.061236219308478,0.007388462631429384,0.0003502937528944914,0.0,7.055981813015061,0.00525440629341737,0.0,False,False,Band 2: 0.001% - 0.01%
Bosnia and Herzegovina,5.980264602110159,0.006251776072747941,0.0006545635090583197,0.0,5.9704461494742835,0.009818452635874796,0.0,False,False,Band 3: 0.01% - 0.1%
Montenegro,7.058561074498508,0.007388462631429384,0.00017195076556317186,0.0,7.055981813015061,0.002579261483447578,0.0,False,False,Band 2: 0.001% - 0.01%
North Macedonia,7.060818168004841,0.007388462631429384,0.0003224236659853676,0.0,7.055981813015061,0.004836354989780514,0.0,False,False,Band 2: 0.001% - 0.01%
Serbia,5.986571807328789,0.006251776072747941,0.0010750438569670723,0.0,5.9704461494742835,0.016125657854506086,0.0,False,False,Band 3: 0.01% - 0.1%
Fiji,7.828716158996952,0.007388462631429384,0.00023357178340811525,0.02564102564102564,7.055981813015061,0.0035035767511217286,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Papua New Guinea,7.912056028743531,0.007388462631429384,0.005789563099846693,0.02564102564102564,7.055981813015061,0.0868434464977004,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Solomon Islands,8.916115794405322,0.008525149190110827,0.00035783657458090563,0.02564102564102564,8.141517476555839,0.0053675486187135845,0.7692307692307692,True,True,Band 1: <= 0.001%
Vanuatu,8.91308588128722,0.008525149190110827,0.00015584236670743978,0.02564102564102564,8.141517476555839,0.0023376355006115967,0.7692307692307692,True,False,Band 1: <= 0.001%
Kiribati,8.910903576775572,0.008525149190110827,1.0355399264399198e-05,0.02564102564102564,8.141517476555839,0.00015533098896598795,0.7692307692307692,True,True,Band 1: <= 0.001%
Marshall Islands,8.910782763784157,0.008525149190110827,2.301199836533155e-06,0.02564102564102564,8.141517476555839,3.4517997547997326e-05,0.7692307692307692,True,False,Band 1: <= 0.001%
Micronesia (Federated States of),8.91088248244374,0.008525149190110827,8.949110475406714e-06,0.02564102564102564,8.141517476555839,0.0001342366571311007,0.7692307692307692,True,False,Band 1: <= 0.001%
Nauru,8.91075208111967,0.008525149190110827,2.5568887072590614e-07,0.02564102564102564,8.141517476555839,3.835333060888591e-06,0.7692307692307692,True,False,Band 1: <= 0.001%
Palau,8.910836458447008,0.008525149190110827,5.880844026695841e-06,0.02564102564102564,8.141517476555839,8.821266040043761e-05,0.7692307692307692,True,False,Band 1: <= 0.001%
Samoa,8.911281357082071,0.008525149190110827,3.554075303090095e-05,0.02564102564102564,8.141517476555839,0.0005331112954635143,0.7692307692307692,True,False,Band 1: <= 0.001%
Tonga,8.9108863177768,0.008525149190110827,9.20479934613262e-06,0.02564102564102564,8.141517476555839,0.0001380719901919893,0.7692307692307692,True,False,Band 1: <= 0.001%
Tuvalu,8.910753998786198,0.008525149190110827,3.835333060888592e-07,0.02564102564102564,8.141517476555839,5.752999591332888e-06,0.7692307692307692,True,True,Band 1: <= 0.001%
United Republic of Tanzania,7.225848714281817,0.007388462631429384,0.011324460084450382,0.0,7.055981813015061,0.16986690126675572,0.0,False,True,Band 2: 0.001% - 0.01%
Sao Tome and Principe,8.91093234177353,0.008525149190110827,1.2273065794843494e-05,0.02564102564102564,8.141517476555839,0.0001840959869226524,0.7692307692307692,True,False,Band 1: <= 0.001%
Bahamas,6.741596502902028,0.006251776072747941,0.00012797227979831601,0.02564102564102564,5.9704461494742835,0.0019195841969747403,0.7692307692307692,True,False,Band 3: 0.01% - 0.1%
Saint Lucia,7.825329559904186,0.007388462631429384,7.798510557140137e-06,0.02564102564102564,7.055981813015061,0.00011697765835710204,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Saint Vincent and the Grenadines,8.910823034781293,0.008525149190110827,4.985932979155169e-06,0.02564102564102564,8.141517476555839,7.478899468732753e-05,0.7692307692307692,True,False,Band 1: <= 0.001%
Bolivia (Plurinational State of),6.178186964717314,0.006251776072747941,0.013849387682868705,0.0,5.9704461494742835,0.2077408152430306,0.0,False,False,Band 3: 0.01% - 0.1%
Venezuela (Bolivarian Republic of),6.139593925792123,0.006251776072747941,0.011276518421189275,0.0,5.9704461494742835,0.16914777631783912,0.0,False,False,Band 3: 0.01% - 0.1%
Democratic People's Republic of Korea,7.079072435708141,0.007388462631429384,0.0015393748462053179,0.0,7.055981813015061,0.02309062269307977,0.0,False,False,Band 2: 0.001% - 0.01%
Lao People's Democratic Republic,7.100241556537716,0.007388462631429384,0.0029506495681769565,0.0,7.055981813015061,0.04425974352265435,0.0,False,True,Band 2: 0.001% - 0.01%
Viet Nam,5.216399632115761,0.005399261153736857,0.004007015353137502,0.0,5.156294401818698,0.06010523029706253,0.0,False,False,Band 4: 0.1% - 1.0%
Yemen,7.157228852822929,0.007388462631429384,0.0067498026538578325,0.0,7.055981813015061,0.10124703980786748,0.0,False,True,Band 2: 0.001% - 0.01%
State of Palestine,8.142671911807167,0.008525149190110827,7.696235008849774e-05,0.0,8.141517476555839,0.001154435251327466,0.0,False,False,Band 1: <= 0.001%
Cook Islands,8.910793502716725,0.008525149190110827,3.017128674565692e-06,0.02564102564102564,8.141517476555839,4.525693011848538e-05,0.7692307692307692,True,False,Band 1: <= 0.001%
Niue,8.910798105116399,0.008525149190110827,3.32395531943678e-06,0.02564102564102564,8.141517476555839,4.985932979155169e-05,0.7692307692307692,True,False,Band 1: <= 0.001%
