party,total_allocation,iusaf_share,tsac_share,sosac_share,component_iusaf_amt,component_tsac_amt,component_sosac_amt,is_sids,is_ldc,un_band
Mozambique,7.233432954402564,0.007388462631429384,0.010053430708071904,0.0,6.982097186700767,0.25133576770179755,0.0,False,True,Band 2: 0.001% - 0.01%
Rwanda,6.989981992251777,0.007388462631429384,0.0003153922220404052,0.0,6.982097186700767,0.007884805551010132,0.0,False,True,Band 2: 0.001% - 0.01%
Seychelles,7.7514749770322044,0.007388462631429384,5.880844026695841e-06,0.02564102564102564,6.982097186700767,0.00014702110066739602,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Somalia,7.182602006902254,0.007388462631429384,0.008020192808059497,0.0,6.982097186700767,0.20050482020148744,0.0,False,True,Band 2: 0.001% - 0.01%
South Sudan,7.184069021798044,0.007388462631429384,0.008078873403891093,0.0,6.982097186700767,0.20197183509727734,0.0,False,True,Band 2: 0.001% - 0.01%
Uganda,7.046185602148216,0.007388462631429384,0.002563536617897935,0.0,6.982097186700767,0.06408841544744838,0.0,False,True,Band 2: 0.001% - 0.01%
Zambia,7.2196928737119315,0.007388462631429384,0.009503827480446567,0.0,6.982097186700767,0.23759568701116418,0.0,False,True,Band 2: 0.001% - 0.01%
Zimbabwe,7.105738736251164,0.007388462631429384,0.004945661982015839,0.0,6.982097186700767,0.12364154955039598,0.0,False,False,Band 2: 0.001% - 0.01%
Angola,7.380556330618251,0.007388462631429384,0.01593836575669936,0.0,6.982097186700767,0.398459143917484,0.0,False,True,Band 2: 0.001% - 0.01%
Cameroon,6.059011746347857,0.006251776072747941,0.006043334304042154,0.0,5.907928388746804,0.15108335760105387,0.0,False,False,Band 3: 0.01% - 0.1%
Central African Republic,8.25537730051076,0.008525149190110827,0.00796445263424125,0.0,8.05626598465473,0.19911131585603126,0.0,False,True,Band 1: <= 0.001%
Chad,7.384551469223344,0.007388462631429384,0.01609817130090305,0.0,6.982097186700767,0.40245428252257626,0.0,False,True,Band 2: 0.001% - 0.01%
Congo,7.091244373391889,0.007388462631429384,0.004365887467644847,0.0,6.982097186700767,0.10914718669112118,0.0,False,False,Band 2: 0.001% - 0.01%
Democratic Republic of the Congo,7.706671504674724,0.007388462631429384,0.028982972718958274,0.0,6.982097186700767,0.7245743179739569,0.0,False,True,Band 2: 0.001% - 0.01%
Equatorial Guinea,6.991062277730594,0.007388462631429384,0.00035860364119308336,0.0,6.982097186700767,0.008965091029827085,0.0,False,False,Band 2: 0.001% - 0.01%
Gabon,5.990282577896734,0.006251776072747941,0.0032941675659972115,0.0,5.907928388746804,0.08235418914993028,0.0,False,False,Band 3: 0.01% - 0.1%
Botswana,6.089061580879919,0.006251776072747941,0.007245327685324639,0.0,5.907928388746804,0.181133192133116,0.0,False,False,Band 3: 0.01% - 0.1%
Eswatini,6.987594497421375,0.007388462631429384,0.00021989242882427927,0.0,6.982097186700767,0.005497310720606982,0.0,False,False,Band 2: 0.001% - 0.01%
Lesotho,8.065969377298778,0.008525149190110827,0.00038813570576192553,0.0,8.05626598465473,0.00970339264404814,0.0,False,True,Band 1: <= 0.001%
Namibia,7.245229799675681,0.007388462631429384,0.010525304518996562,0.0,6.982097186700767,0.2631326129749141,0.0,False,False,Band 2: 0.001% - 0.01%
South Africa,5.490018805517441,0.005399261153736857,0.015508680609444473,0.0,5.10230179028133,0.38771701523611185,0.0,False,False,Band 4: 0.1% - 1.0%
Benin,7.018136533029583,0.007388462631429384,0.0014415738531526588,0.0,6.982097186700767,0.036039346328816474,0.0,False,True,Band 2: 0.001% - 0.01%
Burkina Faso,7.069542780489027,0.007388462631429384,0.003497823751530396,0.0,6.982097186700767,0.08744559378825989,0.0,False,True,Band 2: 0.001% - 0.01%
Cabo Verde,8.82678478657178,0.008525149190110827,5.152130745127009e-05,0.02564102564102564,8.05626598465473,0.0012880326862817523,0.7692307692307692,True,False,Band 1: <= 0.001%
Côte d’Ivoire,6.0095647148603515,0.006251776072747941,0.004065453044541908,0.0,5.907928388746804,0.1016363261135477,0.0,False,False,Band 3: 0.01% - 0.1%
Gambia,8.059500448869413,0.008525149190110827,0.0001293785685873085,0.0,8.05626598465473,0.003234464214682713,0.0,False,True,Band 1: <= 0.001%
Ghana,5.980650458525401,0.006251776072747941,0.00290888279114388,0.0,5.907928388746804,0.07272206977859699,0.0,False,False,Band 3: 0.01% - 0.1%
Guinea,7.060632023344229,0.007388462631429384,0.0031413934657384826,0.0,6.982097186700767,0.07853483664346207,0.0,False,True,Band 2: 0.001% - 0.01%
Guinea-Bissau,8.834484217691516,0.008525149190110827,0.00035949855224062403,0.02564102564102564,8.05626598465473,0.0089874638060156,0.7692307692307692,True,True,Band 1: <= 0.001%
Liberia,8.08705092469013,0.008525149190110827,0.0012313976014159639,0.0,8.05626598465473,0.0307849400353991,0.0,False,True,Band 1: <= 0.001%
Mali,7.372083440664571,0.007388462631429384,0.01559945015855217,0.0,6.982097186700767,0.38998625396380426,0.0,False,True,Band 2: 0.001% - 0.01%
Mauritania,7.311520335522257,0.007388462631429384,0.013176925952859572,0.0,6.982097186700767,0.3294231488214893,0.0,False,True,Band 2: 0.001% - 0.01%
Niger,7.386948552386398,0.007388462631429384,0.016194054627425264,0.0,6.982097186700767,0.4048513656856316,0.0,False,True,Band 2: 0.001% - 0.01%
Nigeria,5.393393981270123,0.005399261153736857,0.011643687639551677,0.0,5.10230179028133,0.2910921909887919,0.0,False,False,Band 4: 0.1% - 1.0%
Senegal,7.043631909551841,0.007388462631429384,0.002461388914042935,0.0,6.982097186700767,0.06153472285107339,0.0,False,True,Band 2: 0.001% - 0.01%
Sierra Leone,8.079335513015975,0.008525149190110827,0.0009227811344497952,0.0,8.05626598465473,0.02306952836124488,0.0,False,True,Band 1: <= 0.001%
Togo,6.999480833799245,0.007388462631429384,0.0006953458839391017,0.0,6.982097186700767,0.017383647098477544,0.0,False,True,Band 2: 0.001% - 0.01%
Antigua and Barbuda,7.7514685848104365,0.007388462631429384,5.625155155969935e-06,0.02564102564102564,6.982097186700767,0.00014062887889924837,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Barbados,7.751465388699552,0.007388462631429384,5.497310720606982e-06,0.02564102564102564,6.982097186700767,0.00013743276801517456,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Cuba,5.904708190488787,0.005399261153736857,0.0013270252390674528,0.02564102564102564,5.10230179028133,0.03317563097668632,0.7692307692307692,True,False,Band 4: 0.1% - 1.0%
Dominica,8.825736462201807,0.008525149190110827,9.58833265222148e-06,0.02564102564102564,8.05626598465473,0.000239708316305537,0.7692307692307692,True,False,Band 1: <= 0.001%
Dominican Republic,6.692563779608853,0.006251776072747941,0.0006161848652512319,0.02564102564102564,5.907928388746804,0.015404621631280797,0.7692307692307692,True,False,Band 3: 0.01% - 0.1%
Grenada,8.825605421655558,0.008525149190110827,4.346710802340404e-06,0.02564102564102564,8.05626598465473,0.00010866777005851012,0.7692307692307692,True,False,Band 1: <= 0.001%
Haiti,7.760136437528044,0.007388462631429384,0.00035233926386029864,0.02564102564102564,6.982097186700767,0.008808481596507467,0.7692307692307692,True,True,Band 2: 0.001% - 0.01%
Jamaica,7.754789344018988,0.007388462631429384,0.00013845552349807817,0.02564102564102564,6.982097186700767,0.0034613880874519547,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Saint Kitts and Nevis,8.825579852768486,0.008525149190110827,3.32395531943678e-06,0.02564102564102564,8.05626598465473,8.30988829859195e-05,0.7692307692307692,True,False,Band 1: <= 0.001%
Trinidad and Tobago,6.678798762861103,0.006251776072747941,6.558419534119492e-05,0.02564102564102564,5.907928388746804,0.0016396048835298732,0.7692307692307692,True,False,Band 3: 0.01% - 0.1%
Belize,8.832787082812072,0.008525149190110827,0.0002916131570628959,0.02564102564102564,8.05626598465473,0.007290328926572398,0.7692307692307692,True,False,Band 1: <= 0.001%
El Salvador,5.914550730498605,0.006251776072747941,0.00026489367007203875,0.0,5.907928388746804,0.006622341751800969,0.0,False,False,Band 3: 0.01% - 0.1%
Guatemala,5.942177912980539,0.006251776072747941,0.001369980969349405,0.0,5.907928388746804,0.03424952423373513,0.0,False,False,Band 3: 0.01% - 0.1%
Honduras,7.017858471382669,0.007388462631429384,0.0014304513872760818,0.0,6.982097186700767,0.035761284681902046,0.0,False,False,Band 2: 0.001% - 0.01%
Mexico,4.649440967636897,0.004262574595055414,0.02485231901238126,0.0,4.028132992327365,0.6213079753095315,0.0,False,False,Band 5: 1.0% - 10.0%
Nicaragua,7.020559185079712,0.007388462631429384,0.001538479935157777,0.0,6.982097186700767,0.03846199837894443,0.0,False,False,Band 2: 0.001% - 0.01%
Argentina,5.97697825981493,0.005399261153736857,0.034987058781344005,0.0,5.10230179028133,0.8746764695336001,0.0,False,False,Band 4: 0.1% - 1.0%
Brazil,6.699487214788648,0.004262574595055414,0.10685416889845126,0.0,4.028132992327365,2.6713542224612814,0.0,False,False,Band 5: 1.0% - 10.0%
Colombia,5.456910292869321,0.005399261153736857,0.014184340103519643,0.0,5.10230179028133,0.35460850258799115,0.0,False,False,Band 4: 0.1% - 1.0%
Ecuador,5.987306998663661,0.006251776072747941,0.0031751443966743023,0.0,5.907928388746804,0.07937860991685756,0.0,False,False,Band 3: 0.01% - 0.1%
Guyana,6.744641843183907,0.006251776072747941,0.002699307408253391,0.02564102564102564,5.907928388746804,0.06748268520633477,0.7692307692307692,True,False,Band 3: 0.01% - 0.1%
Paraguay,6.034498224677521,0.006251776072747941,0.005062793437228683,0.0,5.907928388746804,0.12656983593071708,0.0,False,False,Band 3: 0.01% - 0.1%
Peru,5.51140398344278,0.005399261153736857,0.016364087726457994,0.0,5.10230179028133,0.40910219316144986,0.0,False,False,Band 4: 0.1% - 1.0%
Suriname,7.802627967861304,0.007388462631429384,0.0020520004771907075,0.02564102564102564,6.982097186700767,0.05130001192976769,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Kazakhstan,5.965155845654741,0.005399261153736857,0.03451416221493644,0.0,5.10230179028133,0.862854055373411,0.0,False,False,Band 4: 0.1% - 1.0%
Kyrgyzstan,7.043398593457303,0.007388462631429384,0.0024520562702614397,0.0,6.982097186700767,0.061301406756535996,0.0,False,False,Band 2: 0.001% - 0.01%
Tajikistan,7.026456009660828,0.007388462631429384,0.0017743529184024256,0.0,6.982097186700767,0.04435882296006064,0.0,False,False,Band 2: 0.001% - 0.01%
Turkmenistan,6.058123227522085,0.006251776072747941,0.006007793551011253,0.0,5.907928388746804,0.15019483877528134,0.0,False,False,Band 3: 0.01% - 0.1%
Uzbekistan,6.048765014853518,0.006251776072747941,0.005633465044268527,0.0,5.907928388746804,0.1408366261067132,0.0,False,False,Band 3: 0.01% - 0.1%
China,5.148913612205003,0.0022733731173628876,0.12002304065188296,0.0,2.1483375959079285,3.0005760162970745,0.0,False,False,Band 6: > 10.0%
Mongolia,7.480210999586901,0.007388462631429384,0.01992455251544532,0.0,6.982097186700767,0.498113812886133,0.0,False,False,Band 2: 0.001% - 0.01%
Cambodia,7.038514936026439,0.007388462631429384,0.0022567099730268474,0.0,6.982097186700767,0.05641774932567118,0.0,False,True,Band 2: 0.001% - 0.01%
Indonesia,5.707183503919376,0.005399261153736857,0.024195268545521825,0.0,5.10230179028133,0.6048817136380455,0.0,False,False,Band 4: 0.1% - 1.0%
Malaysia,5.207310013377576,0.005399261153736857,0.004200328923849823,0.0,5.10230179028133,0.10500822309624558,0.0,False,False,Band 4: 0.1% - 1.0%
Myanmar,7.190697755771613,0.007388462631429384,0.008344022762833858,0.0,6.982097186700767,0.20860056907084645,0.0,False,True,Band 2: 0.001% - 0.01%
Philippines,5.197600228511759,0.005399261153736857,0.0038119375292171714,0.0,5.10230179028133,0.0952984382304293,0.0,False,False,Band 4: 0.1% - 1.0%
Singapore,5.871762040273576,0.005399261153736857,9.17923045906003e-06,0.02564102564102564,5.10230179028133,0.00022948076147650076,0.7692307692307692,True,False,Band 4: 0.1% - 1.0%
Thailand,5.265587899237777,0.005399261153736857,0.006531444358257909,0.0,5.10230179028133,0.16328610895644774,0.0,False,False,Band 4: 0.1% - 1.0%
Timor-Leste,8.830249370770117,0.008525149190110827,0.0001901046753847112,0.02564102564102564,8.05626598465473,0.00475261688461778,0.7692307692307692,True,True,Band 1: <= 0.001%
Afghanistan,7.190557126892715,0.007388462631429384,0.008338397607677888,0.0,6.982097186700767,0.20845994019194722,0.0,False,True,Band 2: 0.001% - 0.01%
Bangladesh,7.02364023597196,0.007388462631429384,0.0016617219708476639,0.0,6.982097186700767,0.041543049271191596,0.0,False,True,Band 2: 0.001% - 0.01%
Bhutan,8.068455951566587,0.008525149190110827,0.000487598676474303,0.0,8.05626598465473,0.012189966911857576,0.0,False,False,Band 1: <= 0.001%
India,4.978397484269311,0.004262574595055414,0.03801057967767784,0.0,4.028132992327365,0.9502644919419461,0.0,False,False,Band 5: 1.0% - 10.0%
Iran (Islamic Republic of),5.620870781222308,0.005399261153736857,0.020742759637639135,0.0,5.10230179028133,0.5185689909409784,0.0,False,False,Band 4: 0.1% - 1.0%
Maldives,7.751423200035882,0.007388462631429384,3.8097641738160014e-06,0.02564102564102564,6.982097186700767,9.524410434540004e-05,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Nepal,7.027913436223966,0.007388462631429384,0.0018326499809279322,0.0,6.982097186700767,0.045816249523198314,0.0,False,True,Band 2: 0.001% - 0.01%
Pakistan,5.348683586112814,0.005399261153736857,0.009855271833259327,0.0,5.10230179028133,0.24638179583148317,0.0,False,False,Band 4: 0.1% - 1.0%
Sri Lanka,5.927699530675685,0.006251776072747941,0.0007908456771552277,0.0,5.907928388746804,0.019771141928880694,0.0,False,False,Band 3: 0.01% - 0.1%
Armenia,6.991110040411646,0.007388462631429384,0.0003605141484351473,0.0,6.982097186700767,0.009012853710878682,0.0,False,False,Band 2: 0.001% - 0.01%
Azerbaijan,5.934344245203674,0.006251776072747941,0.001056634258274807,0.0,5.907928388746804,0.026415856456870175,0.0,False,False,Band 3: 0.01% - 0.1%
Georgia,7.004306961234196,0.007388462631429384,0.0008883909813371608,0.0,6.982097186700767,0.02220977453342902,0.0,False,False,Band 2: 0.001% - 0.01%
Iraq,5.241054552091628,0.005399261153736857,0.005550110472411882,0.0,5.10230179028133,0.13875276181029703,0.0,False,False,Band 4: 0.1% - 1.0%
Jordan,5.936307935730849,0.006251776072747941,0.0011351818793618055,0.0,5.907928388746804,0.028379546984045136,0.0,False,False,Band 3: 0.01% - 0.1%
Lebanon,5.911198010181211,0.006251776072747941,0.00013078485737630098,0.0,5.907928388746804,0.0032696214344075246,0.0,False,False,Band 3: 0.01% - 0.1%
Syrian Arab Republic,7.040787370865014,0.007388462631429384,0.002347607366569907,0.0,6.982097186700767,0.05869018416424768,0.0,False,False,Band 2: 0.001% - 0.01%
Türkiye,5.348284072252304,0.005399261153736857,0.009839291278838957,0.0,5.10230179028133,0.2459822819709739,0.0,False,False,Band 4: 0.1% - 1.0%
Belarus,5.972804006304999,0.006251776072747941,0.00259502470232783,0.0,5.907928388746804,0.06487561755819575,0.0,False,False,Band 3: 0.01% - 0.1%
Republic of Moldova,6.992621979842023,0.007388462631429384,0.00042099172565020443,0.0,6.982097186700767,0.010524793141255111,0.0,False,False,Band 2: 0.001% - 0.01%
Ukraine,6.093111053370041,0.006251776072747941,0.0074073065849295005,0.0,5.907928388746804,0.18518266462323751,0.0,False,False,Band 3: 0.01% - 0.1%
Albania,6.990854530523129,0.007388462631429384,0.0003502937528944914,0.0,6.982097186700767,0.008757343822362285,0.0,False,False,Band 2: 0.001% - 0.01%
Bosnia and Herzegovina,5.924292476473261,0.006251776072747941,0.0006545635090583197,0.0,5.907928388746804,0.016364087726457994,0.0,False,False,Band 3: 0.01% - 0.1%
Montenegro,6.986395955839847,0.007388462631429384,0.00017195076556317186,0.0,6.982097186700767,0.004298769139079297,0.0,False,False,Band 2: 0.001% - 0.01%
North Macedonia,6.990157778350402,0.007388462631429384,0.0003224236659853676,0.0,6.982097186700767,0.00806059164963419,0.0,False,False,Band 2: 0.001% - 0.01%
Serbia,5.934804485170981,0.006251776072747941,0.0010750438569670723,0.0,5.907928388746804,0.02687609642417681,0.0,False,False,Band 3: 0.01% - 0.1%
Fiji,7.75716725051674,0.007388462631429384,0.00023357178340811525,0.02564102564102564,6.982097186700767,0.005839294585202882,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Papua New Guinea,7.896067033427703,0.007388462631429384,0.005789563099846693,0.02564102564102564,6.982097186700767,0.14473907749616732,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Solomon Islands,8.834442668250022,0.008525149190110827,0.00035783657458090563,0.02564102564102564,8.05626598465473,0.00894591436452264,0.7692307692307692,True,True,Band 1: <= 0.001%
Vanuatu,8.829392813053184,0.008525149190110827,0.00015584236670743978,0.02564102564102564,8.05626598465473,0.0038960591676859948,0.7692307692307692,True,False,Band 1: <= 0.001%
Kiribati,8.82575563886711,0.008525149190110827,1.0355399264399198e-05,0.02564102564102564,8.05626598465473,0.00025888498160997996,0.7692307692307692,True,True,Band 1: <= 0.001%
Marshall Islands,8.825554283881413,0.008525149190110827,2.301199836533155e-06,0.02564102564102564,8.05626598465473,5.752999591332888e-05,0.7692307692307692,True,False,Band 1: <= 0.001%
Micronesia (Federated States of),8.825720481647384,0.008525149190110827,8.949110475406714e-06,0.02564102564102564,8.05626598465473,0.00022372776188516786,0.7692307692307692,True,False,Band 1: <= 0.001%
Nauru,8.825503146107268,0.008525149190110827,2.5568887072590614e-07,0.02564102564102564,8.05626598465473,6.392221768147653e-06,0.7692307692307692,True,False,Band 1: <= 0.001%
Palau,8.825643774986167,0.008525149190110827,5.880844026695841e-06,0.02564102564102564,8.05626598465473,0.00014702110066739602,0.7692307692307692,True,False,Band 1: <= 0.001%
Samoa,8.826385272711274,0.008525149190110827,3.554075303090095e-05,0.02564102564102564,8.05626598465473,0.0008885188257725237,0.7692307692307692,True,False,Band 1: <= 0.001%
Tonga,8.825726873869153,0.008525149190110827,9.20479934613262e-06,0.02564102564102564,8.05626598465473,0.00023011998365331552,0.7692307692307692,True,False,Band 1: <= 0.001%
Tuvalu,8.825506342218151,0.008525149190110827,3.835333060888592e-07,0.02564102564102564,8.05626598465473,9.58833265222148e-06,0.7692307692307692,True,True,Band 1: <= 0.001%
United Republic of Tanzania,7.265208688812026,0.007388462631429384,0.011324460084450382,0.0,6.982097186700767,0.2831115021112596,0.0,False,True,Band 2: 0.001% - 0.01%
Sao Tome and Principe,8.82580358053037,0.008525149190110827,1.2273065794843494e-05,0.02564102564102564,8.05626598465473,0.00030682664487108736,0.7692307692307692,True,False,Band 1: <= 0.001%
Bahamas,6.680358464972531,0.006251776072747941,0.00012797227979831601,0.02564102564102564,5.907928388746804,0.0031993069949579,0.7692307692307692,True,False,Band 3: 0.01% - 0.1%
Saint Lucia,7.751522918695466,0.007388462631429384,7.798510557140137e-06,0.02564102564102564,6.982097186700767,0.00019496276392850343,0.7692307692307692,True,False,Band 2: 0.001% - 0.01%
Saint Vincent and the Grenadines,8.825621402209979,0.008525149190110827,4.985932979155169e-06,0.02564102564102564,8.05626598465473,0.00012464832447887922,0.7692307692307692,True,False,Band 1: <= 0.001%
Bolivia (Plurinational State of),6.254163080818521,0.006251776072747941,0.013849387682868705,0.0,5.907928388746804,0.34623469207171764,0.0,False,False,Band 3: 0.01% - 0.1%
Venezuela (Bolivarian Republic of),6.189841349276535,0.006251776072747941,0.011276518421189275,0.0,5.907928388746804,0.2819129605297319,0.0,False,False,Band 3: 0.01% - 0.1%
Democratic People's Republic of Korea,7.0205815578559,0.007388462631429384,0.0015393748462053179,0.0,6.982097186700767,0.038484371155132945,0.0,False,False,Band 2: 0.001% - 0.01%
Lao People's Democratic Republic,7.0558634259051916,0.007388462631429384,0.0029506495681769565,0.0,6.982097186700767,0.0737662392044239,0.0,False,True,Band 2: 0.001% - 0.01%
Viet Nam,5.202477174109768,0.005399261153736857,0.004007015353137502,0.0,5.10230179028133,0.10017538382843755,0.0,False,False,Band 4: 0.1% - 1.0%
Yemen,7.150842253047214,0.007388462631429384,0.0067498026538578325,0.0,6.982097186700767,0.16874506634644582,0.0,False,True,Band 2: 0.001% - 0.01%
State of Palestine,8.058190043406944,0.008525149190110827,7.696235008849774e-05,0.0,8.05626598465473,0.0019240587522124438,0.0,False,False,Band 1: <= 0.001%
Cook Islands,8.825572182102363,0.008525149190110827,3.017128674565692e-06,0.02564102564102564,8.05626598465473,7.54282168641423e-05,0.7692307692307692,True,False,Band 1: <= 0.001%
Niue,8.825579852768486,0.008525149190110827,3.32395531943678e-06,0.02564102564102564,8.05626598465473,8.30988829859195e-05,0.7692307692307692,True,False,Band 1: <= 0.001%
